code,name,sector,price,per,pbr,yield,roe,d2e,pos52,mcap,score,flags
4151,協和キリン,医薬品,2564.0,16.511045,1.4653187,2.613104524180967,9.2530005,,0.5666251556662516,1342475730944.0,20,
5831,しずおかフィナンシャルグループ,銀行業,3566.0,21.293365,1.4803044,2.243409983174425,8.1999995,,0.9699421965317919,1893033705472.0,20,
4523,エーザイ,医薬品,4779.0,34.96744,1.4859986,3.3479807491106928,4.9629997,29.077,0.6625222024866785,1348805853184.0,20,
8316,三井住友フィナンシャルグループ,銀行業,6900.0,16.763035,1.6278688,2.27536231884058,8.569,,0.8938679245283019,26302805442560.0,20,
6136,オーエスジー,機械,3828.0,17.470676,1.6410401,1.8547544409613375,11.033,21.644,0.8224719101123595,314554515456.0,20,
8022,美津濃,その他製品,3955.0,16.50599,1.688001,1.5170670037926675,11.745,12.697,0.7353249475890985,300809027584.0,20,
9069,センコーグループホールディングス,陸運業,2342.5,20.695292,1.6953446,2.134471718249733,8.8999994,143.165,0.9473299195318216,392178073600.0,20,
6617,東光高岳,電気機器,7790.0,18.938566,1.7454658,1.540436456996149,17.129,2.467,0.8203085268689608,123085004800.0,20,
8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,3654.0,17.20582,1.8118457,2.353585112205802,9.458999,,0.9019123997532388,41205693939712.0,20,
417A,ブルーゾーンホールディングス,小売業,1826.0,15.753601,1.8201447,1.7524644030668126,12.517,39.189,0.6945646945646945,371745783808.0,20,
4220,リケンテクノス,化学,2719.0,17.574816,1.8718355,1.986024273630011,14.124,15.119,0.8883190883190883,127497568256.0,20,
4046,大阪ソーダ,化学,2069.0,16.701647,1.9239173,1.3533107781536975,13.996,5.903,0.5181347150259067,250010599424.0,20,
4578,大塚ホールディングス,医薬品,12040.0,15.681984,1.9525628,1.4119601328903655,13.420999,5.873,0.853112840466926,6325736570880.0,20,
7701,島津製作所,精密機器,4092.0,19.53595,2.0557122,1.6862170087976538,12.335,1.812,0.6111111111111112,1182342971392.0,20,
4527,ロート製薬,医薬品,2770.5,19.08058,2.0741482,1.6603501173073452,10.908,17.689,0.7885714285714286,626034081792.0,20,
7762,シチズン時計,精密機器,2600.0,20.400158,2.1637745,1.8076923076923077,10.868,21.51,0.8366513527309852,634383171584.0,20,
9793,ダイセキ,サービス業,3810.0,19.75219,2.173758,1.9947506561679789,11.4779994,9.293,0.5461254612546126,180157841408.0,20,
4326,インテージホールディングス,情報・通信業,1937.0,43.411026,2.1761625,1.5487867836861127,11.282,10.198,0.682092555331992,74013409280.0,20,
6914,オプテックスグループ,電気機器,3540.0,16.344246,2.1948547,1.9491525423728815,13.944999999999999,7.527,0.5788561525129983,126162231296.0,20,
3660,アイスタイル,情報・通信業,525.0,17.424494,2.2217426,0.19047619047619047,14.852999,25.988,0.5151515151515151,52515328000.0,20,
7504,高速,卸売業,4870.0,25.259336,2.2359,1.1498973305954825,10.0530006,4.391,0.9345549738219895,95225528320.0,20,
3132,マクニカホールディングス,卸売業,3596.0,23.101631,2.2392526,1.9466073414905452,12.818999999999999,33.573,0.8362512873326468,642112749568.0,20,
4543,テルモ,精密機器,2578.0,27.95489,2.2880614,1.1636927851047323,10.854,26.357,0.7533333333333333,3802811596800.0,20,
2930,北の達人コーポレーション,化学,127.0,25.450903,2.292874,2.7559055118110236,5.825,,0.36585365853658536,17709283328.0,20,
3180,ビューティガレージ,卸売業,1567.0,21.54248,2.348385,1.0210593490746651,11.9049996,34.662,0.6014625228519196,19658346496.0,20,
3104,富士紡ホールディングス,繊維製品,3665.0,22.006725,2.3538902,1.6371077762619373,11.725,0.37,0.623775315169493,123575328768.0,20,
4681,リゾートトラスト,サービス業,1814.0,18.416245,2.3647752,1.8743109151047408,14.783,23.894,0.4622543950361944,385202356224.0,20,
6237,イワキポンプ,機械,4535.0,20.773212,2.3922524,1.697905181918412,13.340999,8.806,0.5973606248316725,100601462784.0,20,
6407,ＣＫＤ,機械,5860.0,28.811644,2.4406404,1.3822525597269624,11.288,20.716,0.5861953426034512,391653163008.0,20,
6723,ルネサスエレクトロニクス,電気機器,3807.0,20.43588,2.4414442,0.7354872603099553,13.953,41.096,0.5928325292901447,6957251428352.0,20,
4432,ウイングアーク１ｓｔ,情報・通信業,3235.0,17.35515,2.4656465,3.21483771251932,,15.608,0.6392722710163111,112224534528.0,20,
7740,タムロン,精密機器,1381.0,20.101892,2.4926133,1.9007965242577842,13.171,1.286,0.8363273453093812,220724117504.0,20,
4099,四国化成ホールディングス,化学,2720.0,20.668692,2.5084314,0.5514705882352942,11.875,26.025,0.6112550907071455,235275763712.0,20,
3221,ヨシックスホールディングス,小売業,3330.0,16.862467,2.511818,0.9009009009009009,16.652,6.103,0.726027397260274,34150682624.0,20,売上減(-59%)
6951,日本電子,電気機器,7354.0,16.988543,2.5434866,1.7949415284199073,11.2959996,10.14,0.6056016597510373,358148931584.0,20,売上減(-39%)
4063,信越化学工業,化学,6242.0,24.749216,2.5464444,1.6981736622877281,11.2320006,5.487,0.5263748597081931,11545806372864.0,20,
6762,ＴＤＫ,電気機器,3139.0,30.52611,2.591758,1.1468620579802484,11.63,32.99,0.5206847360912982,5958305579008.0,20,
6504,富士電機,電気機器,14410.0,21.679932,2.66023,1.3879250520471893,14.274000000000001,8.042,0.6069109461966605,2103732469760.0,20,
5802,住友電気工業,非鉄金属,2419.5,20.424616,2.6624982,1.5912378590617897,15.776000000000002,25.197,0.5303731953146281,7548064759808.0,20,
6370,栗田工業,機械,8292.0,22.90228,2.6931958,1.3506994693680656,13.613,34.042,0.6738825415915013,893021388800.0,20,
6503,三菱電機,電気機器,6031.0,30.385933,2.7003393,0.911954899684961,10.283000000000001,7.163,0.7973391089108911,12342054092800.0,20,
6080,Ｍ＆Ａキャピタルパートナーズ,サービス業,4060.0,22.15069,2.7051084,1.2832512315270936,16.465001,4.678,0.9471974004874086,129021034496.0,20,
4461,第一工業製薬,化学,14350.0,23.665419,2.7690227,1.0452961672473868,18.712,45.002,0.8541862652869238,152269062144.0,20,
6814,古野電気,電気機器,8060.0,15.211853,2.7739673,1.9851116625310175,21.969,15.265,0.6130306021717671,254767120384.0,20,
7867,タカラトミー,その他製品,3588.0,27.305937,2.8328881,1.7837235228539576,11.7189996,5.321,0.8639240506329114,308511309824.0,20,
6856,堀場製作所,電気機器,24765.0,24.302046,2.8486974,0.8479709267110842,12.679000000000002,17.216,0.7235751295336788,1040536764416.0,20,
2801,キッコーマン,食料品,1770.0,26.850729,2.8559535,1.4124293785310735,12.088000000000001,10.577,0.9198380566801619,1642099113984.0,20,
6490,ＰＩＬＬＡＲ,機械,10530.0,27.155972,2.8759508,1.2345679012345678,13.545999,13.679,0.8094652735095267,240728588288.0,20,
4369,トリケミカル研究所,化学,3375.0,19.895073,2.9834545,1.037037037037037,18.105,16.22,0.46,109676535808.0,20,
4022,ラサ工業,化学,2442.0,21.893492,2.9958487,1.4742014742014742,15.272,22.241,0.8123406425293218,95387803648.0,20,
7733,オリンパス,精密機器,2116.0,34.552578,3.0069804,1.4177693761814745,10.5749995,42.638,0.9399191218948585,2248996290560.0,20,
6101,ツガミ,機械,5790.0,38.987274,3.0896215,1.468048359240069,26.708,7.632,0.5650842266462481,269378273280.0,20,
6508,明電舎,電気機器,12250.0,23.522408,3.1340072,1.2816326530612245,17.820999,21.484,0.9309878213802436,555708383232.0,20,
8628,松井証券,証券、商品先物取引業,1106.0,18.448708,3.1539264,4.385171790235081,,623.573,0.9300518134715026,284899835904.0,20,
7554,幸楽苑,小売業,1154.0,19.087,3.2089517,1.2998266897746966,46.769002,1.162,0.5796460176991151,22055041024.0,20,
4722,フューチャー,情報・通信業,2445.0,17.605125,3.2656868,1.9222903885480573,19.635001,20.427,0.9778633301251203,216812716032.0,20,
3741,セック,情報・通信業,3235.0,21.890648,3.2841873,1.9165378670788256,17.198,1.208,0.4851258581235698,33028093952.0,20,
6941,山一電機,電気機器,8770.0,17.800602,3.2992635,1.6875712656784492,24.006,11.414,0.6847114812611541,161867186176.0,20,
6754,アンリツ,電気機器,3512.0,38.47924,3.3737342,1.3097949886104785,11.332,2.676,0.5783359497645212,449507557376.0,20,
5384,フジミインコーポレーテッド,ガラス・土石製品,3875.0,31.754486,3.3767917,1.935483870967742,13.062000000000001,19.731,0.6048780487804878,287460130816.0,20,
3091,ブロンコビリー,小売業,2705.0,33.399185,3.526231,0.9796672828096119,11.083,1.872,0.8112505811250581,80609640448.0,20,
6055,ジャパンマテリアル,サービス業,2200.0,21.34886,3.5923586,1.4545454545454546,20.27,0.214,0.5821114369501467,226103164928.0,20,
6507,シンフォニアテクノロジー,電気機器,12990.0,25.254194,3.5979352,1.193225558121632,16.547,16.723,0.5892857142857143,366521679872.0,20,
3774,インターネットイニシアティブ,情報・通信業,3440.0,24.670109,3.788755,1.1337209302325582,16.308,47.228,0.8646907216494846,610015182848.0,20,
6058,ベクトル,サービス業,1812.0,16.634537,3.8153553,1.8211920529801324,30.113,31.44,0.7974816369359916,84990844928.0,20,
3276,ＪＰＭＣ,不動産業,2244.0,20.161724,3.8199515,1.3814616755793228,19.889000000000003,7.053,0.9990157480314961,37561765888.0,20,
7729,東京精密,精密機器,18580.0,30.60905,3.952856,1.4101184068891282,14.399999999999999,6.665,0.7956433864810241,754156568576.0,20,
3561,力の源ホールディングス,小売業,1615.0,26.593117,4.0417237,1.238390092879257,12.008000000000001,17.296,0.6912442396313364,48620773376.0,20,利益急減(-71%)
4626,太陽ホールディングス,化学,4790.0,29.104387,4.219859,1.7223382045929019,23.756,42.48,0.4530386740331492,533015298048.0,20,
4396,システムサポートホールディングス,情報・通信業,1400.0,17.311735,4.238327,1.7857142857142856,27.266002,47.65,0.578914535246413,28846362624.0,20,
5805,ＳＷＣＣ,非鉄金属,14700.0,23.072939,4.424639,1.5170068027210886,23.683001,41.418,0.6125696101829753,435535904768.0,20,
4194,ビジョナル,情報・通信業,9081.0,21.092117,4.4598484,,24.264999,0.191,0.45955701394585724,365232586752.0,20,
7011,三菱重工業,機械,4370.0,62.392918,4.631033,0.5720823798627002,14.746,26.356,0.5354767184035477,14684114649088.0,20,
3097,物語コーポレーション,小売業,5690.0,25.042912,4.63395,0.8084358523725835,19.886999,36.905,0.8888888888888888,218498547712.0,20,
4828,ビジネスエンジニアリング,情報・通信業,1377.0,16.829626,4.920546,3.021060275962237,,0.198,0.5284653465346535,82133401600.0,20,
9766,コナミグループ,情報・通信業,21540.0,25.907797,5.0362062,1.0283194057567315,21.156,9.489,0.47881572230729963,2919886487552.0,20,
4373,シンプレクス・ホールディングス,情報・通信業,1125.0,24.916943,5.065674,1.6,21.843,44.158,0.7858672376873662,251838939136.0,20,
4812,電通総研,情報・通信業,2749.0,30.530874,5.0907497,1.57028010185522,17.538999,2.348,0.8862847222222222,536550178816.0,20,
7735,ＳＣＲＥＥＮホールディングス,電気機器,13695.0,28.13964,5.2091994,1.0697334793720334,18.87,1.215,0.5791479043990302,2589557784576.0,20,利益急減(-37%)
6323,ローツェ,機械,4184.0,38.206554,5.310393,0.40630975143403447,15.192,15.139,0.7157658919070289,725638447104.0,20,
2492,インフォマート,サービス業,599.0,63.92743,5.312026,1.0851419031719534,10.783,2.259,0.9347826086956522,159638208512.0,20,
6590,芝浦メカトロニクス,電気機器,4395.0,25.79528,5.3816504,1.3651877133105803,20.497999,16.155,0.5679982046678635,288483278848.0,20,利益急減(-33%)
6387,サムコ,機械,9970.0,46.114708,5.4672794,0.7522567703109327,15.32,7.106,0.5091678420310296,80082427904.0,20,
3769,ＧＭＯペイメントゲートウェイ,情報・通信業,9175.0,29.339346,5.570741,1.5694822888283377,21.662001,41.874,0.6414565826330533,696777703424.0,20,
6871,日本マイクロニクス,電気機器,14750.0,30.468283,6.262081,0.6440677966101694,26.163998,4.978,0.7537688442211056,571872116736.0,20,
7747,朝日インテック,精密機器,4100.0,33.988228,6.544325,1.2173170731707317,19.740999000000002,4.969,0.9094302065190346,1087829704704.0,20,
212A,フィットイージー,サービス業,2996.0,26.2209,7.606223,1.5020026702269693,38.386002000000005,5.042,0.5918918918918918,50015944704.0,20,
4776,サイボウズ,情報・通信業,2979.0,17.904797,7.714679,1.342732460557234,48.25,0.165,0.46609403254972875,135138172928.0,20,
9983,ファーストリテイリング,小売業,75010.0,48.100292,8.435914,0.7732302359685375,22.481,28.419,0.6912660798916723,23016893317120.0,20,
7741,ＨＯＹＡ,精密機器,26290.0,35.31324,8.662331,1.1220996576645113,26.529999999999998,4.404,0.6438474870017331,8794543226880.0,20,
4971,メック,化学,7510.0,22.276274,9.870034,0.13315579227696406,12.784,8.569,0.4932359888340133,137130860544.0,20,
6532,ベイカレント,サービス業,7368.0,29.54527,10.045374,1.3572204125950056,38.583001,5.267,0.6776203966005666,1082978336768.0,20,
4062,イビデン,電気機器,20875.0,96.733086,10.236677,0.11976047904191617,12.655,31.919,0.7268798974507412,5833904095232.0,20,
7936,アシックス,その他製品,4897.0,27.412674,10.974186,0.7351439656932816,42.215002,28.031,0.7193798449612403,3471536816128.0,20,
2371,カカクコム,サービス業,3710.0,39.01567,11.326204,1.3477088948787064,30.614,12.468,0.9862005519779209,733972594688.0,20,
4413,ボードルア,情報・通信業,2942.0,37.391968,11.369741,0.2576478585995921,40.512002,45.758,0.7381796690307328,91776434176.0,20,
4443,Ｓａｎｓａｎ,情報・通信業,1992.0,123.72671,11.959942,0.12550200803212852,36.495999,12.968,0.8685813751087903,249650053120.0,20,
6098,リクルートホールディングス,サービス業,16020.0,46.13258,12.567091,0.1560549313358302,36.222,10.003,0.9122486288848263,22225140842496.0,20,
285A,キオクシアホールディングス,電気機器,57150.0,56.69699,13.026152,,87.10800400000001,34.845,0.4969208476725231,31274909564928.0,20,
5803,フジクラ,非鉄金属,5902.0,62.24425,16.060913,0.6353778380210099,38.956,18.072,0.6650173181593271,9771945033728.0,20,
6857,アドバンテスト,電気機器,35860.0,69.792336,24.899664,0.1645287228109314,56.894999999999996,10.374,0.8985148514851485,25901016285184.0,20,
4801,セントラルスポーツ,サービス業,2452.0,21.357025,1.0361784,1.631321370309951,5.0380003,14.997,0.5636363636363636,27463903232.0,19,
7976,三菱鉛筆,その他製品,2872.0,20.884233,1.0453318,1.793175487465181,5.6129999999999995,20.886,0.885685884691849,143626518528.0,19,
8032,日本紙パルプ商事,卸売業,1250.0,31.677649,1.0545346,2.7199999999999998,4.559,80.497,0.9544715447154472,137791422464.0,19,
1377,サカタのタネ,水産・農林業,4460.0,15.689861,1.0561248,1.905829596412556,7.156999999999999,3.119,0.7866108786610879,188478242816.0,19,
7911,ＴＯＰＰＡＮホールディングス,その他製品,5201.0,22.901804,1.0576136,1.1151701595846952,5.614,37.443,0.6786030061892131,1460649459712.0,19,
3402,東レ,繊維製品,1344.0,25.396826,1.0773823,1.488095238095238,5.609,46.26,0.8940369831705797,1957753913344.0,19,
6351,鶴見製作所,機械,2368.0,22.060741,1.081199,1.1402027027027026,6.6750005,13.524,0.718475073313783,113346961408.0,19,
3302,帝国繊維,繊維製品,3265.0,17.766773,1.128461,1.6845329249617151,6.708,0.046,0.5359417652411284,83667492864.0,19,
7951,ヤマハ,その他製品,1303.5,24.762539,1.1627897,1.9946298427311087,6.837999999999999,4.743,0.7260712001705394,573405659136.0,19,
4275,カーリット,化学,2101.0,16.1132,1.2223858,1.9990480723465014,7.32,12.863,0.4589003810560697,46335737856.0,19,利益急減(-76%)
6103,オークマ,機械,5330.0,25.64226,1.242856,1.876172607879925,6.465,9.472,0.8445807770961146,310316597248.0,19,
3087,ドトール・日レスホールディングス,小売業,3185.0,18.655188,1.2541226,1.7896389324960755,7.5969999999999995,1.753,0.7898338220918866,133841231872.0,19,
8079,正栄食品工業,卸売業,4455.0,19.176136,1.2553825,1.6835016835016834,6.853,36.834,0.7862068965517242,73834143744.0,19,
6235,オプトラン,機械,2978.0,64.97927,1.2680007,1.8468770987239758,2.3359999,5.804,0.42653606411398043,118802808832.0,19,利益急減(-78%)
4216,旭有機材,化学,5920.0,33.45956,1.3585013,2.027027027027027,4.6479996,8.839,0.44244105409153955,111200641024.0,19,
4665,ダスキン,サービス業,4549.0,23.286407,1.3703021,2.5939766981754233,6.68,0.002,0.8141025641025641,214161162240.0,19,
2331,ＡＬＳＯＫ,サービス業,1164.5,17.002483,1.4672918,2.507513954486904,,6.948,0.41206896551724137,566019424256.0,19,
2269,明治ホールディングス,食料品,4244.0,32.739334,1.4896983,2.474081055607917,5.525,16.913,0.9773391812865497,1150831820800.0,19,
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,情報・通信業,469.0,38.728325,1.6311454,2.1321961620469083,6.239,38.421,0.6474820143884892,18304745472.0,19,
9887,松屋フーズホールディングス,小売業,4820.0,24.510553,1.7213769,0.49792531120331945,7.549,90.836,0.13700787401574804,99266625536.0,19,
3196,ホットランドホールディングス,小売業,1632.0,85.84955,2.1659212,0.7965686274509803,5.261000200000001,53.438,0.13095238095238096,42319269888.0,19,
2749,ＪＰホールディングス,サービス業,653.0,13.036534,2.4387054,1.914241960183767,,19.757,0.38461538461538464,55921926144.0,19,
3673,ブロードリーフ,情報・通信業,435.0,43.939396,3.1344798,2.1264367816091956,7.344,20.158,0.5866141732283464,78815936512.0,19,
4634,ａｒｔｉｅｎｃｅ,化学,5060.0,12.861246,6.5896397,0.15810276679841898,7.4099995000000005,25.792,0.9316628701594533,237302317056.0,19,
3496,アズーム,不動産業,4730.0,27.984854,7.738545,2.66384778012685,,15.677,0.35205183585313177,58346151936.0,19,利益急減(-61%)
2933,紀文食品,食料品,1113.0,23.134483,0.9879633,1.7969451931716083,4.486,96.947,0.47393364928909953,25409429504.0,18,
6768,タムラ製作所,電気機器,815.0,,0.9962192,1.5950920245398774,2.2049999000000002,57.075,0.513677811550152,64855306240.0,18,赤字(EPS≤0)
6620,宮越ホールディングス,不動産業,715.0,,1.157876,,-8.131,,0.268370607028754,28609966080.0,18,赤字(EPS≤0)
3656,ＫＬａｂ,情報・通信業,196.0,12.365931,1.3922333,,4.817,,0.22118380062305296,15566610432.0,18,
4612,日本ペイントホールディングス,化学,1225.0,19.472261,1.419291,1.306122448979592,11.344,70.361,0.8272754580955242,2841339232256.0,18,
6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,サービス業,1190.0,,1.6883695,1.0084033613445378,19.622999999999998,94.915,0.7427184466019418,11116227584.0,18,赤字(EPS≤0)
9616,共立メンテナンス,サービス業,3274.0,15.931873,2.0280318,1.4050091631032375,14.646,88.946,0.7798690671031097,297668476928.0,18,
4091,日本酸素ホールディングス,化学,5995.0,20.924225,2.0474398,1.0341951626355297,12.126000000000001,66.209,0.7485322896281801,2594955591680.0,18,
5261,リソルホールディングス,サービス業,7650.0,15.706807,2.3163266,1.4379084967320261,14.591999999999999,69.34,0.6531165311653117,42511540224.0,18,
1944,きんでん,建設業,6856.0,19.554491,2.6050315,1.8961493582263713,14.601,56.624,0.5322843190450353,1127686602752.0,18,
8015,豊田通商,卸売業,7373.0,20.996725,2.6719024,1.6275600162756,16.057,93.242,0.9357440166493236,7784237629440.0,18,
7012,川崎重工業,輸送用機器,2860.0,22.110552,2.7007196,1.1958041958041958,14.437,92.947,0.5552282768777614,2497344438272.0,18,
9336,大栄環境,サービス業,3610.0,22.578022,3.2502496,1.4681440443213296,16.145,95.069,0.48109965635738833,360553152512.0,18,
6564,ミダックホールディングス,サービス業,2177.0,20.862482,3.2870646,0.8268259072117593,17.524,75.482,0.7245901639344262,60262031360.0,18,
7974,任天堂,その他製品,8760.0,24.03556,3.4611633,2.5,,,0.2685735062416677,10099168903168.0,18,
3197,すかいらーくホールディングス,小売業,3158.0,37.65351,3.687228,0.7599746675110829,10.2,70.461,0.470048097944906,718108950528.0,18,
3093,トレジャー・ファクトリー,小売業,2150.0,15.90119,3.743766,1.8604651162790697,27.972,63.195,0.7398692810457517,50398597120.0,18,
8200,リンガーハット,小売業,2291.0,34.394234,3.8659685,0.5674378000872982,12.005,60.012,0.6116279069767442,59369893888.0,18,
6264,マルマエ,機械,2200.0,36.508465,4.0652885,1.4318181818181819,25.491999999999997,87.694,0.587962027873157,62408916992.0,18,
3480,ジェイ・エス・ビー,不動産業,8960.0,28.489666,4.0962887,1.171875,15.158,69.232,0.9556285949055053,189000646656.0,18,
6197,ソラスト,サービス業,1118.0,27.395245,4.315419,0.9838998211091234,16.211000000000002,77.224,0.9984496124031008,101235597312.0,18,利益急減(-74%)
8050,セイコーグループ,精密機器,10760.0,39.934677,4.6288586,0.766728624535316,15.445,54.786,0.887590428491931,879697133568.0,18,
7550,ゼンショーホールディングス,小売業,11700.0,42.38363,5.1638417,0.641025641025641,17.907,91.263,0.9784775713638423,1830607781888.0,18,
5016,ＪＸ金属,非鉄金属,3814.0,33.812057,5.5473943,0.8127949659150498,23.204,62.477,0.5761338524676418,3541157281792.0,18,
2802,味の素,食料品,5535.0,39.978333,6.821358,0.8672086720867209,18.486,66.233,0.737785016286645,5276714401792.0,18,
5801,古河電気工業,非鉄金属,4368.0,42.346096,7.032152,0.4807692307692308,22.573,77.557,0.6550644567219153,3072872415232.0,18,
9552,クオンツ総研ホールディングス,サービス業,975.0,17.268864,7.7927685,0.5128205128205128,35.474998,97.176,0.47667804323094426,49428062208.0,18,
4051,ＧＭＯフィナンシャルゲート,情報・通信業,6880.0,34.550293,8.1739435,1.4389534883720931,26.683,61.082,0.902127659574468,56805916672.0,18,
9279,ギフトホールディングス,小売業,5050.0,34.70552,8.397129,0.4752475247524752,27.076,50.801,0.8305084745762712,101235851264.0,18,
6027,弁護士ドットコム,サービス業,3740.0,56.504,11.472674,,24.426001,68.41,0.8701298701298701,85209088000.0,18,
7004,カナデビア,機械,1264.0,19.085007,1.082851,1.9778481012658229,7.754,68.028,0.5858085808580858,212668694528.0,17,
5301,東海カーボン,ガラス・土石製品,1846.0,20.762568,1.1618831,1.895991332611051,6.844,60.975,0.9089201877934272,394132422656.0,17,
7513,コジマ,小売業,1369.0,21.074507,1.4357811,1.460920379839299,8.2600005,11.508,0.7457212713936431,106140082176.0,17,
2212,山崎製パン,食料品,3467.0,16.233553,1.4477007,1.7306028266512834,8.939,18.655,0.7131564088085828,682668916736.0,17,
6996,ニチコン,電気機器,2861.0,30.468582,1.5375637,1.2932541069556098,6.694999999999999,18.266,0.43923240938166314,192140869632.0,17,
6516,山洋電気,電気機器,5830.0,23.912064,1.5515,1.7724356775300172,8.6169995,3.976,0.561653602554144,207052685312.0,17,
6479,ミネベアミツミ,電気機器,3614.0,14.654124,1.5661246,1.3835085777531821,,52.132,0.404920913884007,1451366154240.0,17,
6073,アサンテ,サービス業,1508.0,60.368298,1.5674926,1.989389920424403,9.5290005,25.643,0.4786729857819905,14737569792.0,17,利益急減(-63%)
4912,ライオン,化学,1833.0,17.597925,1.5692794,0.8183306055646482,9.651,8.876,0.7949308755760369,507191918592.0,17,
6800,ヨコオ,電気機器,4225.0,25.34645,1.5787959,1.3254437869822486,9.300999000000001,18.462,0.553972281866094,98513707008.0,17,
6728,アルバック,電気機器,7817.0,22.522833,1.5951977,1.9444799795317897,7.804,19.525,0.3534900412704109,384391544832.0,17,
9843,ニトリホールディングス,小売業,2903.5,18.383564,1.6269879,1.0607887032891339,9.2180006,14.875,0.5381903642773208,1640644739072.0,17,
8132,シナネンホールディングス,卸売業,9050.0,22.211859,1.6348262,1.3259668508287292,9.122,6.007,0.9351032448377581,98101493760.0,17,
5991,日本発條,金属製品,3678.0,26.776354,1.6430551,1.794453507340946,8.054,12.699,0.7369884783472388,745145237504.0,17,
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,金属製品,5950.0,16.40972,1.8660935,0.7563025210084033,8.759,8.056,0.49343339587242024,158248632320.0,17,
2809,キユーピー,食料品,4632.0,25.530508,1.9414238,1.273747841105354,8.178,7.205,0.7533718689788054,627147735040.0,17,
6361,荏原製作所,機械,5335.0,31.091557,1.9417235,0.5623242736644799,9.571999,39.549,0.6030125095736533,2429513105408.0,17,
9735,セコム,サービス業,6364.0,23.042944,1.9620605,1.571338780641106,8.7110005,4.787,0.6016674386289949,2551581245440.0,17,
5333,ＮＧＫ,ガラス・土石製品,5850.0,28.359512,2.0332663,1.3675213675213675,9.237,28.279,0.6387096774193548,1646677065728.0,17,
6273,ＳＭＣ,機械,75200.0,28.49845,2.194276,1.3297872340425532,9.846,0.232,0.7347965249199817,4712061468672.0,17,
6806,ヒロセ電機,電気機器,25995.0,26.2422,2.2416599,1.9426812848624735,8.823,1.776,0.6098556183301946,850631393280.0,17,
6869,シスメックス,電気機器,1881.5,33.119167,2.34501,1.913366994419346,8.334999999999999,25.407,0.8263979193758128,1132741656576.0,17,
7581,サイゼリヤ,小売業,7450.0,30.306728,2.7873976,0.4026845637583893,9.854999000000001,22.327,0.7402945113788487,366008008704.0,17,
7721,東京計器,精密機器,7740.0,31.785143,2.8104014,0.516795865633075,9.9530004,45.527,0.6750902527075813,127191310336.0,17,
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,情報・通信業,1273.0,38.799145,3.2539237,0.1767478397486253,9.305,30.891,0.5649769585253456,129984733184.0,17,
9861,吉野家ホールディングス,小売業,3717.0,51.589172,3.4664938,0.5918751681463547,8.603,45.081,0.6637323943661971,240589012992.0,17,
4553,東和薬品,医薬品,3830.0,35.921967,1.0332524,2.088772845953003,4.6550002,126.005,0.6176129779837776,188542730240.0,16,
9024,西武ホールディングス,陸運業,3289.0,21.811792,1.4564452,1.276983885679538,7.507,119.746,0.2155552179857208,835990781952.0,16,
4088,エア・ウォーター,化学,2571.0,14.724242,1.510243,2.9171528588098017,-13.986,125.475,0.6928078017066234,589437468672.0,16,
8267,イオン,小売業,1351.5,50.35395,3.0912485,1.0112467628560857,7.205,185.559,0.04708383961117862,3739093303296.0,16,
7384,プロクレアホールディングス,銀行業,4830.0,36.20147,0.8035062,1.0351966873706004,2.4419999000000003,,0.9641791044776119,136762359808.0,15,
8392,大分銀行,銀行業,2897.0,20.8853,0.831532,1.173627890921643,4.694,,0.9637432631063204,219350646784.0,15,
8343,秋田銀行,銀行業,8940.0,20.635214,0.8474371,1.9574944071588367,4.9850002,,0.9556692242114238,159112085504.0,15,
8388,阿波銀行,銀行業,9460.0,23.816717,0.88751817,1.4006342494714588,4.662,,0.9760191846522782,367771877376.0,15,
8360,山梨中央銀行,銀行業,7540.0,23.156538,0.9647698,1.7374005305039786,4.987,,0.9619611158072696,231361511424.0,15,
8366,滋賀銀行,銀行業,2763.0,29.918787,0.9836871,1.0133912414042707,4.443,,0.8705555555555555,635156692992.0,15,
1773,ワイ・ティー・エル・コーポレーション・バーハッド,建設業,86.0,16.538462,1.3591589,0.05813953488372093,12.212,187.804,0.65625,1000720629760.0,15,
2217,モロゾフ,食料品,1504.0,47.13256,1.5176498,1.0638297872340425,2.859,10.144,0.2732919254658385,30171140096.0,15,利益急減(-30%)
8411,みずほフィナンシャルグループ,銀行業,8531.0,16.95114,1.8033416,1.6996835072090024,12.4919996,,0.932235294117647,20785257250816.0,15,
2593,伊藤園,食料品,2937.0,98.09619,1.9205065,1.634320735444331,2.125,36.886,0.28745318352059923,338431442944.0,15,
4047,関東電化工業,化学,2561.0,38.820675,1.9300364,0.7809449433814916,9.019,53.656,0.4826038159371493,146883461120.0,15,
6988,日東電工,化学,3464.0,17.575727,2.0057278,1.7321016166281753,12.546,,0.4905103331927457,2291518668800.0,15,
4919,ミルボン,化学,3160.0,18.667297,2.0471451,1.5189873417721518,11.131,,0.8862461220268872,100528521216.0,15,
4536,参天製薬,医薬品,1916.0,16.839516,2.0495377,1.9832985386221296,13.425,,0.5753768844221105,616352907264.0,15,
